0	210	280	273	348	data/print_char	罰
0	210	351	273	418	data/print_char	咳
0	210	421	273	488	data/print_char	𥷨
0	210	491	273	559	data/print_char	󰩅
0	210	562	273	629	data/print_char	𫳹
0	210	632	273	697	data/print_char	𠂆
0	210	700	273	763	data/print_char	⻝
0	210	766	273	831	data/print_char	理
0	210	834	273	901	data/print_char	睕
0	210	904	273	971	data/print_char	和
0	210	974	273	1041	data/print_char	𠾔
0	210	1044	273	1111	data/print_char	掍
0	210	1114	273	1181	data/print_char	󱦣
0	210	1184	273	1251	data/print_char	鯻
0	210	1254	273	1321	data/print_char	鼷
0	210	1324	273	1389	data/print_char	󱯗
0	210	1392	273	1459	data/print_char	󱾅
0	210	1462	273	1527	data/print_char	󰅌
0	210	1530	273	1597	data/print_char	绥
0	210	1600	273	1667	data/print_char	󰜜
0	294	280	357	348	data/print_char	蔺
0	294	351	357	418	data/print_char	󰑄
0	294	421	357	488	data/print_char	孒
0	294	491	357	558	data/print_char	𠬖
0	294	561	357	625	data/print_char	𬯄
0	294	628	357	696	data/print_char	󰴁
0	294	699	357	766	data/print_char	行
0	294	769	357	836	data/print_char	󰢚
0	294	839	357	906	data/print_char	𡳝
0	294	909	357	976	data/print_char	󰃏
0	294	979	357	1046	data/print_char	𡏢
0	294	1049	357	1116	data/print_char	𫪎
0	294	1119	357	1186	data/print_char	𫣸
0	294	1189	357	1256	data/print_char	𢹌
0	294	1259	359	1327	data/print_char	鏝
0	294	1330	357	1397	data/print_char	蜋
0	294	1400	357	1467	data/print_char	󱚒
0	294	1470	357	1537	data/print_char	瓞
0	294	1540	357	1607	data/print_char	𫪐
0	294	1610	357	1673	data/print_char	⽋
0	378	280	441	347	data/print_char	鲳
0	378	350	441	417	data/print_char	顫
0	378	420	441	487	data/print_char	檐
0	378	490	441	557	data/print_char	召
0	378	560	441	627	data/print_char	镛
0	378	630	441	698	data/print_char	𪸝
0	378	701	441	768	data/print_char	澖
0	378	771	443	839	data/print_char	薬
0	378	842	441	909	data/print_char	𫤎
0	378	912	441	977	data/print_char	坢
0	378	980	441	1045	data/print_char	𥁟
0	378	1048	441	1116	data/print_char	鏐
0	378	1119	441	1186	data/print_char	搧
0	378	1189	441	1254	data/print_char	𧎺
0	378	1257	441	1324	data/print_char	󰓍
0	378	1327	441	1394	data/print_char	榚
0	378	1397	441	1462	data/print_char	橦
0	378	1465	441	1532	data/print_char	貴
0	378	1535	441	1602	data/print_char	󱷲
0	378	1605	441	1672	data/print_char	𦟂
0	462	280	525	347	data/print_char	󱽛
0	462	350	525	417	data/print_char	𤷲
0	462	420	525	484	data/print_char	𣆏
0	462	487	525	554	data/print_char	𪪏
0	462	557	525	624	data/print_char	𪅨
0	462	627	525	694	data/print_char	󰯎
0	462	697	525	764	data/print_char	硨
0	462	767	525	834	data/print_char	臃
0	462	837	525	904	data/print_char	𢭭
0	462	907	525	974	data/print_char	约
0	462	977	525	1044	data/print_char	𪝻
0	462	1047	525	1115	data/print_char	鲟
0	462	1118	525	1185	data/print_char	邴
0	462	1188	525	1255	data/print_char	敎
0	462	1258	525	1325	data/print_char	礇
0	462	1328	525	1396	data/print_char	󱨛
0	462	1399	525	1466	data/print_char	󰱧
0	462	1469	525	1536	data/print_char	苖
0	462	1539	525	1606	data/print_char	㫭
0	462	1609	525	1676	data/print_char	󰍆
0	546	280	609	347	data/print_char	𡮸
0	546	350	609	417	data/print_char	󱱚
0	546	420	609	487	data/print_char	銱
0	546	490	609	557	data/print_char	䱣
0	546	560	609	627	data/print_char	䬰
0	546	630	609	697	data/print_char	宴
0	546	700	609	767	data/print_char	󱦀
0	546	770	609	837	data/print_char	󰣧
0	546	840	609	907	data/print_char	枼
0	546	910	609	977	data/print_char	餞
0	546	980	609	1045	data/print_char	󱝘
0	546	1048	609	1115	data/print_char	鍤
0	546	1118	609	1185	data/print_char	䱅
0	546	1188	609	1255	data/print_char	𥶰
0	546	1258	609	1325	data/print_char	覈
0	546	1328	609	1396	data/print_char	駸
0	546	1399	609	1463	data/print_char	󰀁
0	546	1466	609	1533	data/print_char	󰟐
0	546	1536	609	1603	data/print_char	󱉓
0	546	1606	609	1673	data/print_char	粈
0	630	280	693	347	data/print_char	蔭
0	630	351	693	416	data/print_char	󰝖
0	630	420	693	487	data/print_char	鑥
0	630	491	693	558	data/print_char	󰯠
0	630	562	693	629	data/print_char	𨐿
0	630	633	693	700	data/print_char	𨍄
0	630	704	693	769	data/print_char	迄
0	630	773	693	837	data/print_char	󰧆
0	630	841	693	908	data/print_char	𢴝
0	630	912	693	979	data/print_char	漗
0	630	983	693	1048	data/print_char	󰯪
0	630	1052	693	1119	data/print_char	渣
0	630	1123	693	1190	data/print_char	𡨺
0	630	1194	693	1261	data/print_char	𪇌
0	630	1265	693	1330	data/print_char	𤭹
0	630	1334	693	1401	data/print_char	赀
0	630	1405	693	1472	data/print_char	𠏳
0	630	1476	693	1544	data/print_char	牢
0	630	1548	693	1604	data/print_char	⻃
0	630	1608	693	1675	data/print_char	釵
0	714	280	777	347	data/print_char	枳
0	714	350	777	418	data/print_char	噝
0	714	421	777	488	data/print_char	匾
0	714	491	777	558	data/print_char	𦪦
0	714	561	777	628	data/print_char	陕
0	714	631	777	698	data/print_char	窥
0	714	701	777	768	data/print_char	栾
0	714	771	777	838	data/print_char	淮
0	714	841	777	908	data/print_char	栣
0	714	911	777	979	data/print_char	𠽕
0	714	982	777	1049	data/print_char	󰃒
0	714	1052	777	1119	data/print_char	󰇽
0	714	1122	777	1189	data/print_char	詖
0	714	1192	777	1257	data/print_char	𠶝
0	714	1260	777	1325	data/print_char	駝
0	714	1328	777	1395	data/print_char	酌
0	714	1398	777	1466	data/print_char	癃
0	714	1469	777	1536	data/print_char	导
0	714	1539	777	1603	data/print_char	󰱼
0	714	1606	777	1673	data/print_char	󰁨
0	798	280	861	347	data/print_char	𨄳
0	798	350	861	417	data/print_char	篠
0	798	420	861	487	data/print_char	葡
0	798	490	861	557	data/print_char	倈
0	798	560	861	627	data/print_char	嗿
0	798	630	861	697	data/print_char	𢣃
0	798	700	861	767	data/print_char	𦙲
0	798	770	861	837	data/print_char	稟
0	798	840	861	908	data/print_char	𪮒
0	798	911	861	978	data/print_char	𧎝
0	798	981	861	1049	data/print_char	𪸝
0	798	1052	861	1119	data/print_char	絞
0	798	1122	861	1187	data/print_char	𫤁
0	798	1190	861	1254	data/print_char	䖴
0	798	1257	861	1322	data/print_char	砸
0	798	1325	861	1392	data/print_char	𢄹
0	798	1395	853	1457	data/print_char	󰩾
0	798	1460	861	1527	data/print_char	晭
0	798	1530	861	1595	data/print_char	橼
0	798	1598	861	1666	data/print_char	󰉴
0	882	280	945	347	data/print_char	𠯳
0	882	350	945	417	data/print_char	𤹙
0	882	420	945	487	data/print_char	𬜑
0	882	490	945	557	data/print_char	哔
0	882	560	945	627	data/print_char	𪂠
0	882	630	945	697	data/print_char	殉
0	882	700	945	767	data/print_char	譭
0	882	770	945	837	data/print_char	䈏
0	882	840	945	907	data/print_char	燫
0	882	910	945	977	data/print_char	𫬑
0	882	980	937	1042	data/print_char	𬘏
0	882	1045	945	1112	data/print_char	傷
0	882	1115	945	1182	data/print_char	󰤳
0	882	1185	945	1252	data/print_char	臘
0	882	1255	945	1320	data/print_char	牡
0	882	1323	945	1387	data/print_char	𪵠
0	882	1390	945	1455	data/print_char	蠱
0	882	1458	945	1525	data/print_char	敍
0	882	1528	945	1595	data/print_char	𨃏
0	882	1598	947	1666	data/print_char	坱
0	966	280	1029	348	data/print_char	拰
0	966	351	1029	418	data/print_char	斋
0	966	421	1029	488	data/print_char	󰮿
0	966	491	1029	558	data/print_char	陜
0	966	561	1029	628	data/print_char	󰊢
0	966	631	1029	696	data/print_char	󰛁
0	966	699	1029	767	data/print_char	󰮲
0	966	770	1029	837	data/print_char	𨅇
0	966	840	1029	907	data/print_char	󱵞
0	966	910	1029	977	data/print_char	秫
0	966	980	1029	1045	data/print_char	雳
0	966	1048	1029	1115	data/print_char	󰪻
0	966	1118	1029	1186	data/print_char	抒
0	966	1189	1029	1254	data/print_char	𦄠
0	966	1257	1029	1324	data/print_char	鉊
0	966	1327	1029	1394	data/print_char	𣖮
0	966	1397	1029	1464	data/print_char	紧
0	966	1467	1029	1534	data/print_char	㖣
0	966	1537	1029	1604	data/print_char	󱲦
0	966	1607	1029	1672	data/print_char	紝
