0	197	267	256	329	data/print_char	終
0	197	337	256	400	data/print_char	󲀾
0	197	408	256	471	data/print_char	𤺴
0	197	479	256	541	data/print_char	嗑
0	197	549	256	612	data/print_char	󰡂
0	197	620	256	683	data/print_char	捂
0	197	691	256	752	data/print_char	𪬤
0	197	760	256	823	data/print_char	󱪼
0	197	831	256	894	data/print_char	湧
0	197	902	256	964	data/print_char	谶
0	197	972	256	1035	data/print_char	󰭫
0	197	1043	256	1106	data/print_char	肿
0	197	1114	256	1177	data/print_char	𨉣
0	197	1185	256	1249	data/print_char	󱏟
0	197	1257	256	1320	data/print_char	醊
0	197	1328	256	1391	data/print_char	餒
0	197	1399	256	1460	data/print_char	󰪲
0	197	1468	256	1531	data/print_char	𬖵
0	197	1539	256	1602	data/print_char	𬞚
0	197	1610	256	1673	data/print_char	󱾺
0	258	267	317	330	data/print_char	涃
0	258	338	317	400	data/print_char	疐
0	258	408	317	471	data/print_char	長
0	258	479	317	542	data/print_char	󰋹
0	258	550	317	613	data/print_char	𢬮
0	258	621	319	686	data/print_char	𤗽
0	258	694	317	757	data/print_char	𣓃
0	258	765	317	828	data/print_char	䃄
0	258	836	317	899	data/print_char	讖
0	258	907	317	970	data/print_char	𪲇
0	258	978	317	1041	data/print_char	稔
0	258	1049	317	1112	data/print_char	赌
0	258	1120	317	1183	data/print_char	𢯮
0	258	1191	317	1254	data/print_char	𨤶
0	258	1262	317	1325	data/print_char	󰯊
0	258	1333	317	1396	data/print_char	顸
0	258	1404	317	1465	data/print_char	󱢊
0	258	1473	317	1536	data/print_char	𫡽
0	258	1544	317	1607	data/print_char	𫻤
0	258	1615	317	1679	data/print_char	率
0	319	267	378	330	data/print_char	妇
0	319	338	378	401	data/print_char	渁
0	319	409	378	472	data/print_char	偪
0	319	480	378	542	data/print_char	󱡺
0	319	550	378	613	data/print_char	塔
0	319	621	378	684	data/print_char	󲁊
0	319	692	378	755	data/print_char	󱘅
0	319	763	378	826	data/print_char	𢗚
0	319	834	378	897	data/print_char	𠻋
0	319	905	378	969	data/print_char	𨁲
0	319	977	378	1040	data/print_char	𫑹
0	319	1048	378	1111	data/print_char	󰘦
0	319	1119	378	1182	data/print_char	𢫜
0	319	1190	378	1254	data/print_char	󱤍
0	319	1262	378	1325	data/print_char	鞑
0	319	1333	378	1394	data/print_char	𫡱
0	319	1402	378	1465	data/print_char	𥯋
0	319	1473	378	1536	data/print_char	锉
0	319	1544	378	1608	data/print_char	󰅳
0	319	1616	378	1679	data/print_char	𫰸
0	380	267	439	330	data/print_char	貓
0	380	338	439	401	data/print_char	逆
0	380	409	439	472	data/print_char	󱟡
0	380	480	439	543	data/print_char	椇
0	380	551	439	614	data/print_char	𢄌
0	380	622	439	685	data/print_char	󰕰
0	380	693	439	755	data/print_char	𪾭
0	380	763	439	826	data/print_char	𥀳
0	380	834	439	897	data/print_char	哐
0	380	905	439	968	data/print_char	菖
0	380	976	439	1038	data/print_char	󱦭
0	380	1046	439	1109	data/print_char	󰄥
0	380	1117	439	1180	data/print_char	𫚶
0	380	1188	439	1251	data/print_char	󱽿
0	380	1259	439	1322	data/print_char	󰮚
0	380	1330	439	1393	data/print_char	伟
0	380	1401	439	1462	data/print_char	雴
0	380	1470	439	1528	data/print_char	立
0	380	1536	439	1597	data/print_char	𧓅
0	380	1605	439	1668	data/print_char	齄
0	441	267	500	330	data/print_char	熱
0	441	338	500	401	data/print_char	𫽌
0	441	409	500	472	data/print_char	椟
0	441	480	500	539	data/print_char	蛇
0	441	547	500	610	data/print_char	䱬
0	441	618	500	681	data/print_char	𢬣
0	441	689	500	753	data/print_char	呶
0	441	761	500	824	data/print_char	噄
0	441	832	500	895	data/print_char	姙
0	441	903	500	966	data/print_char	鞾
0	441	974	500	1037	data/print_char	仨
0	441	1045	500	1107	data/print_char	𠰒
0	441	1115	500	1178	data/print_char	汉
0	441	1186	500	1249	data/print_char	雨
0	441	1257	500	1320	data/print_char	棻
0	441	1328	500	1391	data/print_char	军
0	441	1399	500	1462	data/print_char	𠳘
0	441	1470	500	1533	data/print_char	𧀿
0	441	1541	500	1604	data/print_char	𤄱
0	441	1612	500	1675	data/print_char	玶
0	502	267	561	331	data/print_char	燠
0	502	339	561	402	data/print_char	嚣
0	502	410	561	473	data/print_char	󱁲
0	502	481	561	543	data/print_char	瑞
0	502	551	561	614	data/print_char	𣆐
0	502	622	561	681	data/print_char	⻡
0	502	689	561	752	data/print_char	佃
0	502	760	561	823	data/print_char	醐
0	502	831	561	894	data/print_char	󱭧
0	502	902	561	961	data/print_char	󰁸
0	502	969	561	1032	data/print_char	䇮
0	502	1040	561	1103	data/print_char	𩯹
0	502	1111	561	1174	data/print_char	脂
0	502	1182	561	1245	data/print_char	𦤠
0	502	1253	561	1316	data/print_char	骛
0	502	1324	563	1388	data/print_char	堰
0	502	1396	561	1459	data/print_char	癯
0	502	1467	563	1530	data/print_char	墛
0	502	1538	561	1601	data/print_char	𫆝
0	502	1609	561	1671	data/print_char	𢫼
0	563	267	622	331	data/print_char	𡨄
0	563	339	622	402	data/print_char	偭
0	563	410	622	473	data/print_char	𥘀
0	563	481	622	545	data/print_char	諾
0	563	553	622	616	data/print_char	𬎿
0	563	624	622	687	data/print_char	謗
0	563	695	622	758	data/print_char	󱿡
0	563	766	622	829	data/print_char	󱽅
0	563	837	622	900	data/print_char	󰍊
0	563	908	622	971	data/print_char	𥊡
0	563	979	622	1042	data/print_char	󱢈
0	563	1050	622	1114	data/print_char	龍
0	563	1122	622	1185	data/print_char	𣞶
0	563	1193	622	1257	data/print_char	傋
0	563	1265	622	1328	data/print_char	󰅘
0	563	1336	622	1398	data/print_char	蝰
0	563	1406	622	1469	data/print_char	屆
0	563	1477	624	1541	data/print_char	𢣈
0	563	1549	622	1611	data/print_char	𡑰
0	563	1619	622	1682	data/print_char	󰈷
0	624	267	683	330	data/print_char	󰧺
0	624	338	683	401	data/print_char	開
0	624	409	683	472	data/print_char	󱅠
0	624	480	683	543	data/print_char	𦡟
0	624	551	683	614	data/print_char	軗
0	624	622	683	685	data/print_char	摇
0	624	693	683	757	data/print_char	贖
0	624	765	683	828	data/print_char	𡝖
0	624	836	683	899	data/print_char	󱙵
0	624	907	683	970	data/print_char	󱝼
0	624	978	683	1041	data/print_char	勺
0	624	1049	683	1112	data/print_char	󰚋
0	624	1120	683	1183	data/print_char	锛
0	624	1191	683	1254	data/print_char	𤇲
0	624	1262	683	1325	data/print_char	𬹯
0	624	1333	683	1396	data/print_char	𥐇
0	624	1404	683	1467	data/print_char	蠷
0	624	1475	683	1538	data/print_char	樍
0	624	1546	683	1608	data/print_char	絃
0	624	1616	683	1679	data/print_char	懽
0	685	267	744	329	data/print_char	⼺
0	685	337	744	400	data/print_char	𣒲
0	685	408	744	471	data/print_char	䃞
0	685	479	744	542	data/print_char	哕
0	685	550	744	613	data/print_char	舴
0	685	621	744	684	data/print_char	钡
0	685	692	744	755	data/print_char	坏
0	685	763	744	826	data/print_char	势
0	685	834	744	897	data/print_char	讃
0	685	905	744	968	data/print_char	擦
0	685	976	744	1039	data/print_char	󱸁
0	685	1047	744	1109	data/print_char	瑤
0	685	1117	744	1180	data/print_char	󱜍
0	685	1188	744	1251	data/print_char	󱶡
0	685	1259	744	1322	data/print_char	啅
0	685	1330	744	1393	data/print_char	𠛨
0	685	1401	744	1464	data/print_char	騅
0	685	1472	744	1536	data/print_char	牋
0	685	1544	744	1606	data/print_char	𭧙
0	685	1614	744	1677	data/print_char	𪿏
0	746	267	805	330	data/print_char	碡
0	746	338	805	400	data/print_char	𫫷
0	746	408	805	471	data/print_char	󰍁
0	746	479	805	542	data/print_char	栣
0	746	550	805	613	data/print_char	繳
0	746	621	805	684	data/print_char	󰁬
0	746	692	805	755	data/print_char	󰜚
0	746	763	805	825	data/print_char	蝰
0	746	833	805	896	data/print_char	䏢
0	746	904	805	967	data/print_char	蘖
0	746	975	805	1036	data/print_char	鲣
0	746	1044	805	1107	data/print_char	旷
0	746	1115	805	1177	data/print_char	竺
0	746	1185	805	1246	data/print_char	𬨵
0	746	1254	805	1315	data/print_char	𥑲
0	746	1323	805	1385	data/print_char	暱
0	746	1393	805	1456	data/print_char	󰜼
0	746	1464	805	1527	data/print_char	魚
0	746	1535	805	1598	data/print_char	⽧
0	746	1606	805	1669	data/print_char	𦓅
0	807	267	866	330	data/print_char	𬔋
0	807	338	866	400	data/print_char	𠳙
0	807	408	866	471	data/print_char	󱛳
0	807	479	866	542	data/print_char	牆
0	807	550	866	613	data/print_char	剂
0	807	621	868	685	data/print_char	𡣄
0	807	693	866	756	data/print_char	𬮌
0	807	764	866	827	data/print_char	𩐛
0	807	835	866	898	data/print_char	倫
0	807	906	866	969	data/print_char	裊
0	807	977	866	1040	data/print_char	蹕
0	807	1048	866	1111	data/print_char	𤽸
0	807	1119	866	1180	data/print_char	𬩄
0	807	1188	866	1251	data/print_char	嶽
0	807	1259	866	1322	data/print_char	伢
0	807	1330	866	1393	data/print_char	轾
0	807	1401	866	1464	data/print_char	㦗
0	807	1472	866	1533	data/print_char	󰤩
0	807	1541	866	1604	data/print_char	𣼴
0	807	1612	866	1674	data/print_char	鏖
0	868	267	927	328	data/print_char	谥
0	868	336	927	399	data/print_char	录
0	868	407	927	470	data/print_char	绦
0	868	478	927	541	data/print_char	憔
0	868	549	927	611	data/print_char	𠯅
0	868	619	927	682	data/print_char	𩸶
0	868	690	927	753	data/print_char	𪻃
0	868	761	927	824	data/print_char	瀾
0	868	832	927	895	data/print_char	𧞾
0	868	903	927	966	data/print_char	伺
0	868	974	927	1037	data/print_char	𨮵
0	868	1045	927	1108	data/print_char	眬
0	868	1116	927	1179	data/print_char	󱯝
0	868	1187	927	1250	data/print_char	󱺝
0	868	1258	927	1321	data/print_char	佳
0	868	1329	927	1392	data/print_char	仳
0	868	1400	927	1463	data/print_char	絳
0	868	1471	927	1534	data/print_char	阦
0	868	1542	927	1603	data/print_char	鳃
0	868	1611	927	1675	data/print_char	󲀈
0	929	267	988	330	data/print_char	徜
0	929	338	988	401	data/print_char	𢆕
0	929	409	988	472	data/print_char	衞
0	929	480	988	543	data/print_char	去
0	929	551	988	614	data/print_char	⾡
0	929	622	988	685	data/print_char	𫺈
0	929	693	988	756	data/print_char	󱚥
0	929	764	988	825	data/print_char	𬩧
0	929	833	988	896	data/print_char	𪞅
0	929	904	988	968	data/print_char	噤
0	929	976	988	1039	data/print_char	𡓍
0	929	1047	988	1110	data/print_char	荐
0	929	1118	988	1180	data/print_char	󱫙
0	929	1188	988	1251	data/print_char	橬
0	929	1259	988	1320	data/print_char	𨗜
0	929	1328	988	1390	data/print_char	󱭕
0	929	1398	988	1461	data/print_char	𪬙
0	929	1469	988	1532	data/print_char	侯
0	929	1540	988	1603	data/print_char	𡳥
0	929	1611	988	1674	data/print_char	侑
0	990	267	1049	330	data/print_char	辙
0	990	338	1049	401	data/print_char	䖏
0	990	409	1049	472	data/print_char	𥸆
0	990	480	1049	543	data/print_char	𤸧
0	990	551	1049	612	data/print_char	毡
0	990	620	1049	683	data/print_char	𤷿
0	990	691	1049	755	data/print_char	󱮳
0	990	763	1049	826	data/print_char	晭
0	990	834	1049	897	data/print_char	𩩖
0	990	905	1049	968	data/print_char	󰏕
0	990	976	1049	1039	data/print_char	𤴪
0	990	1047	1051	1112	data/print_char	󱰒
0	990	1120	1049	1183	data/print_char	𡮊
0	990	1191	1049	1254	data/print_char	挸
0	990	1262	1049	1325	data/print_char	仪
0	990	1333	1049	1396	data/print_char	骇
0	990	1404	1049	1467	data/print_char	󱩼
0	990	1475	1049	1538	data/print_char	饫
0	990	1546	1049	1609	data/print_char	𡵉
0	990	1617	1049	1680	data/print_char	𬭍
