0	308	378	359	432	data/print_char	暐
0	308	438	359	492	data/print_char	剝
0	308	498	359	552	data/print_char	蠣
0	308	558	359	612	data/print_char	󰺶
0	308	618	359	672	data/print_char	𧞋
0	308	678	359	732	data/print_char	譱
0	308	738	359	792	data/print_char	醯
0	308	798	359	852	data/print_char	󲁠
0	308	858	359	912	data/print_char	肣
0	308	918	359	971	data/print_char	存
0	308	977	359	1031	data/print_char	󰮁
0	308	1037	359	1091	data/print_char	𨅼
0	308	1097	359	1151	data/print_char	󰛿
0	308	1157	359	1211	data/print_char	状
0	308	1217	365	1274	data/print_char	󰟂
0	308	1280	359	1334	data/print_char	⼥
0	308	1340	359	1394	data/print_char	󰝞
0	308	1400	359	1454	data/print_char	戌
0	308	1460	359	1515	data/print_char	󰈖
0	308	1521	359	1575	data/print_char	蔔
0	361	378	412	432	data/print_char	威
0	361	438	412	492	data/print_char	󰙩
0	361	498	412	550	data/print_char	记
0	361	556	412	608	data/print_char	𭺲
0	361	614	412	668	data/print_char	穗
0	361	674	412	728	data/print_char	𣆐
0	361	734	412	788	data/print_char	𢧐
0	361	794	412	848	data/print_char	𪡴
0	361	854	412	908	data/print_char	秫
0	361	914	412	968	data/print_char	䙚
0	361	974	412	1028	data/print_char	󰕖
0	361	1034	412	1089	data/print_char	辎
0	361	1095	412	1149	data/print_char	󱛊
0	361	1155	412	1209	data/print_char	𣛤
0	361	1215	412	1269	data/print_char	农
0	361	1275	412	1329	data/print_char	𬍆
0	361	1335	412	1390	data/print_char	据
0	361	1396	412	1450	data/print_char	𨻮
0	361	1456	412	1510	data/print_char	󱻰
0	361	1516	412	1570	data/print_char	󱫊
0	414	378	465	433	data/print_char	󰣟
0	414	439	465	493	data/print_char	茁
0	414	499	465	553	data/print_char	燖
0	414	559	465	613	data/print_char	焌
0	414	619	465	673	data/print_char	熟
0	414	679	465	733	data/print_char	󱼒
0	414	739	465	793	data/print_char	赵
0	414	799	465	853	data/print_char	𤫚
0	414	859	465	913	data/print_char	󱟓
0	414	919	465	973	data/print_char	凘
0	414	979	465	1032	data/print_char	鑒
0	414	1038	465	1091	data/print_char	祧
0	414	1097	465	1151	data/print_char	寒
0	414	1157	465	1211	data/print_char	䕝
0	414	1217	465	1271	data/print_char	荻
0	414	1277	465	1331	data/print_char	𧀑
0	414	1337	465	1390	data/print_char	󰕏
0	414	1396	465	1450	data/print_char	𥘉
0	414	1456	465	1510	data/print_char	贵
0	414	1516	465	1570	data/print_char	𭊕
0	467	378	518	430	data/print_char	⾶
0	467	436	518	490	data/print_char	虒
0	467	496	518	549	data/print_char	𣉐
0	467	555	518	609	data/print_char	𧒍
0	467	615	518	669	data/print_char	掽
0	467	675	518	729	data/print_char	伟
0	467	735	518	789	data/print_char	𫠮
